-34.431002	116.780306	2.651	0.88	2018	10	14	1	32	9.010	97.4	152.6	491.7
-34.433036	116.773446	2.644	0.94	2018	10	15	3	49	57.240	31.6	48.2	180.2
-34.428634	116.791715	1.859	0.81	2018	10	15	11	28	51.170	36.3	53.1	209.3
-34.421993	116.791870	2.354	0.71	2018	10	16	17	33	47.640	34.9	56.2	140.4
-34.423962	116.793791	2.244	0.75	2018	10	16	17	37	15.440	55.4	90.3	255.6
-34.421464	116.792236	2.357	0.16	2018	10	16	18	38	35.380	42.5	66.2	167.1
-34.431722	116.767855	2.144	0.15	2018	10	16	20	31	29.480	42.9	67.2	269.3
-34.425321	116.773568	1.879	0.24	2018	10	16	20	45	50.520	52.1	81.7	305.4
-34.421513	116.792415	2.288	0.43	2018	10	16	21	34	14.720	40.7	64.4	166.5
-34.423075	116.791756	2.210	1.16	2018	10	16	23	41	7.200	44.2	79.6	191.9
-34.426457	116.771948	2.684	0.52	2018	10	17	8	50	30.390	46.1	70.3	205.7
-34.430481	116.792098	1.493	0.17	2018	10	18	19	22	31.760	39.6	59.9	313.7
-34.433093	116.775651	2.979	1.05	2018	10	22	19	55	48.000	46.0	63.0	180.9
-34.424158	116.792301	1.010	0.88	2018	10	23	22	33	13.200	65.5	311.1	914.3
-34.427421	116.769873	2.881	0.95	2018	10	24	9	38	18.800	53.0	69.6	193.0
-34.434330	116.769857	2.738	0.66	2018	10	25	22	58	44.480	57.5	79.1	262.6
-34.422359	116.791439	2.453	1.13	2018	10	26	10	31	5.560	39.9	65.8	144.5
-34.432910	116.778304	2.309	1.49	2018	10	26	11	11	36.940	38.8	59.2	214.3
-34.423747	116.792399	2.008	1.53	2018	10	28	17	45	49.480	45.5	72.7	212.5
-34.428174	116.790951	1.607	0.64	2018	10	28	20	58	46.400	40.5	57.4	230.3
-34.442867	116.773071	1.175	2.16	2018	10	29	1	17	4.480	61.6	119.9	898.7
-34.429586	116.790625	1.679	1.30	2018	11	5	1	30	54.260	38.3	58.3	224.6
-34.430424	116.779508	3.189	2.38	2018	11	6	11	0	9.760	36.0	56.5	148.0
-34.436487	116.772778	2.800	2.26	2018	11	8	11	1	24.110	55.0	103.4	295.1
-34.436442	116.770483	3.182	0.87	2018	11	8	11	6	13.270	39.6	61.7	191.5
-34.436137	116.774609	1.922	1.51	2018	11	8	12	47	34.860	102.9	183.7	807.2
-34.425273	116.794792	1.199	1.05	2018	11	8	13	49	20.650	44.8	84.3	350.5
-34.435352	116.777043	3.061	3.57	2018	11	8	15	9	34.270	45.7	68.9	218.6
-34.435836	116.779020	3.700	1.05	2018	11	8	15	45	2.510	50.3	89.0	650.8
-34.438570	116.770996	3.605	2.60	2018	11	8	16	51	56.970	149.3	274.7	2080.5
-34.432768	116.778369	0.794	1.00	2018	11	8	17	5	20.440	57.0	98.1	1115.9
-34.433061	116.775806	3.186	0.93	2018	11	8	18	50	45.580	48.7	80.9	609.8
-34.439099	116.762402	3.705	2.69	2018	11	8	21	14	42.340	56.5	72.7	207.4
-34.442985	116.756893	3.320	1.69	2018	11	8	21	23	24.160	51.4	79.8	270.6
-34.438977	116.763908	3.289	2.19	2018	11	8	21	33	2.420	41.9	63.4	196.1
-34.433415	116.785384	3.103	2.38	2018	11	8	21	43	27.920	29.8	49.3	135.0
-34.433993	116.785913	3.055	1.56	2018	11	8	21	54	53.680	36.8	73.5	179.1
-34.416821	116.791097	2.318	0.42	2018	11	8	22	26	46.100	133.9	642.5	678.6
-34.424666	116.791349	2.197	0.61	2018	11	8	22	34	30.140	32.3	60.0	138.0
-34.439978	116.762183	3.106	0.87	2018	11	8	22	36	58.800	45.0	65.2	213.6
-34.426180	116.772705	1.566	1.45	2018	11	8	23	15	28.960	37.6	59.1	274.6
-34.434603	116.774186	3.014	0.97	2018	11	8	23	45	21.140	27.6	42.1	128.1
-34.420927	116.792871	2.384	1.16	2018	11	9	3	14	31.400	43.0	65.1	150.2
-34.423035	116.790609	2.241	0.70	2018	11	9	3	31	12.300	53.2	88.8	209.9
-34.430872	116.778288	2.390	0.85	2018	11	9	5	35	27.660	34.5	49.7	165.2
-34.441732	116.760710	2.493	0.30	2018	11	9	5	49	38.300	80.4	135.2	483.7
-34.417232	116.793652	2.992	0.88	2018	11	9	6	33	54.930	47.6	93.9	131.1
-34.431991	116.786466	3.139	0.58	2018	11	9	7	12	1.140	36.9	55.5	148.1
-34.444336	116.757202	3.564	0.82	2018	11	9	7	22	53.430	70.5	104.6	354.4
-34.429036	116.791772	1.731	1.00	2018	11	9	9	3	48.080	39.8	57.2	218.1
-34.416772	116.794645	2.452	1.19	2018	11	9	11	2	6.080	47.3	162.1	166.3
-34.447380	116.760213	2.160	2.07	2018	11	9	14	26	39.810	73.9	110.4	572.4
-34.429118	116.791097	1.710	1.02	2018	11	9	19	35	36.400	40.4	57.0	224.2
-34.441361	116.768937	3.268	0.83	2018	11	9	22	23	4.320	55.1	77.3	235.0
-34.438509	116.765666	4.360	0.94	2018	11	9	22	48	0.840	63.3	87.5	216.8
-34.437716	116.785718	2.827	3.01	2018	11	10	4	51	12.840	51.2	117.9	271.7
-34.428743	116.792993	2.405	1.39	2018	11	10	6	28	44.850	79.4	111.6	480.3
-34.435250	116.787516	3.208	1.69	2018	11	10	6	59	9.460	41.8	68.0	191.7
-34.434957	116.788273	3.134	1.67	2018	11	10	7	4	46.330	57.7	102.1	268.2
-34.439803	116.753662	4.297	1.16	2018	11	10	9	48	0.060	93.0	137.5	287.7
-34.432650	116.787183	3.196	2.46	2018	11	10	10	28	48.210	49.5	83.3	216.3
-34.425846	116.802474	2.401	0.94	2018	11	10	12	57	51.490	87.3	118.9	340.3
-34.429215	116.773071	2.047	0.84	2018	11	10	23	28	7.200	57.8	88.9	330.1
-34.447909	116.770654	2.263	1.36	2018	11	11	11	30	3.940	50.0	81.9	354.0
-34.430713	116.789014	2.162	1.00	2018	11	11	15	9	27.230	30.4	46.3	169.4
-34.421004	116.794295	2.685	1.69	2018	11	12	8	40	50.880	37.0	58.7	133.7
-34.424727	116.772274	2.316	0.41	2018	11	12	11	51	23.910	45.2	70.0	231.3
-34.439307	116.756405	3.596	0.30	2018	11	12	12	56	40.130	80.1	103.0	567.2
-34.440544	116.764266	3.938	0.44	2018	11	13	5	31	39.430	47.3	65.4	194.8
-34.420719	116.793286	2.562	1.56	2018	11	13	14	36	53.990	47.4	77.5	163.9
-34.429032	116.791024	1.252	1.13	2018	11	14	12	25	22.680	38.1	57.4	304.2
-34.440068	116.765177	3.889	1.42	2018	11	15	12	45	53.020	44.6	60.1	142.9
-34.438981	116.765283	4.000	1.42	2018	11	15	12	45	53.020	44.9	61.3	141.8
-34.445329	116.750317	4.226	0.94	2018	11	16	8	19	13.890	97.9	137.1	393.9
-34.432898	116.789811	2.986	0.34	2018	11	16	23	12	56.840	34.9	50.9	153.4
-34.441370	116.747087	3.976	0.32	2018	11	17	1	12	51.120	124.0	175.9	546.3
-34.436499	116.763623	3.620	1.12	2018	11	17	3	34	7.500	46.4	64.8	197.5
-34.442008	116.787972	1.452	1.97	2018	11	17	21	0	4.640	42.2	83.8	353.0
-34.428967	116.790853	2.465	1.08	2018	11	18	1	17	46.420	32.1	48.2	150.2
-34.433732	116.786442	2.642	1.48	2018	11	18	7	37	2.120	37.3	56.3	180.1
-34.423881	116.772445	2.234	0.80	2018	11	18	14	11	11.070	51.0	80.4	260.2
-34.445361	116.753101	4.391	0.40	2018	11	18	21	33	35.860	133.2	197.0	517.5
-34.430933	116.788786	2.639	0.41	2018	11	18	22	48	58.600	47.0	80.0	206.4
-34.437561	116.752116	4.081	0.84	2018	11	19	20	49	16.720	116.4	170.1	416.1
-34.430070	116.792839	2.668	0.57	2018	11	20	7	23	17.980	37.5	56.9	171.3
-34.447847	116.747257	4.033	1.38	2018	11	20	19	9	36.840	233.3	221.7	672.0
-34.439494	116.752108	4.670	0.29	2018	11	22	11	58	25.490	131.9	199.1	470.5
-34.440987	116.787939	4.359	0.59	2018	9	20	14	12	34.870	229.3	1155.6	1237.3
-34.447839	116.784896	2.225	0.52	2018	9	21	18	59	18.340	129.4	200.8	867.4
-34.450627	116.790007	3.229	1.53	2018	10	1	7	19	54.360	49.9	99.7	209.4
-34.448535	116.785002	2.968	0.87	2018	10	3	1	17	56.820	179.0	266.0	993.4
-34.449613	116.788094	3.430	0.53	2018	10	11	5	6	55.730	67.1	109.6	268.4
-34.448348	116.786833	3.503	0.36	2018	10	16	20	14	11.880	95.8	140.4	351.8
-34.450521	116.788314	3.356	0.61	2018	10	18	23	8	0.040	63.2	103.5	233.9
-34.451705	116.788477	3.332	1.56	2018	10	19	1	9	42.770	72.7	113.0	266.7
-34.451359	116.788859	2.603	0.73	2018	10	19	2	38	49.890	93.2	146.7	609.3
-34.448124	116.789071	4.066	0.78	2018	10	19	9	22	55.810	89.1	238.6	336.6
-34.448767	116.786995	3.196	2.02	2018	10	28	19	8	44.400	57.3	105.4	306.8
-34.449866	116.786865	2.656	2.35	2018	10	29	1	4	27.900	141.5	232.5	982.8
-34.448140	116.787760	2.784	0.75	2018	10	29	5	36	31.700	70.7	124.5	402.6
-34.446000	116.797640	4.429	0.65	2018	10	29	15	55	5.680	118.8	155.6	294.9
-34.450407	116.788835	3.173	1.43	2018	11	1	8	42	36.670	59.0	107.3	329.4
-34.449072	116.781706	3.163	0.43	2018	11	3	13	22	15.610	95.7	158.2	352.1
-34.451880	116.789274	3.235	1.74	2018	11	9	1	26	48.070	137.6	227.6	794.1
-34.448128	116.785994	3.269	0.58	2018	11	22	14	38	7.240	62.8	107.0	243.4
